R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9584700406792245,0.9724416788038429,4.36905574798584,False,1,a9d42_00015,2023-05-27_22-00-16,1685224816,4.36905574798584,197683,dev-server-group8,192.168.2.92,4.36905574798584,1
