R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9560850435487027,0.9727965061417111,8.357794284820557,False,1,a9d42_00036,2023-05-27_22-02-27,1685224947,8.357794284820557,199221,dev-server-group8,192.168.2.92,8.357794284820557,1
