R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9559747743015935,0.9694113089977885,12.167948007583618,False,1,a9d42_00040,2023-05-27_22-02-58,1685224978,12.167948007583618,199522,dev-server-group8,192.168.2.92,12.167948007583618,1
