R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9584637909661952,0.9724348162110041,2.9337191581726074,False,1,a9d42_00000,2023-05-27_21-59-00,1685224740,2.9337191581726074,196642,dev-server-group8,192.168.2.92,2.9337191581726074,1
