R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9560850438198694,0.9727965040795782,6.786775827407837,False,1,a9d42_00038,2023-05-27_22-02-40,1685224960,6.786775827407837,199371,dev-server-group8,192.168.2.92,6.786775827407837,1
