R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9560850438198694,0.9727965040795782,6.696489334106445,False,1,a9d42_00034,2023-05-27_22-02-13,1685224933,6.696489334106445,199067,dev-server-group8,192.168.2.92,6.696489334106445,1
