R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9559747776244019,0.9694113134506278,11.875504732131958,False,1,a9d42_00042,2023-05-27_22-03-16,1685224996,11.875504732131958,199669,dev-server-group8,192.168.2.92,11.875504732131958,1
