R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9559788032297818,0.9694146446031411,14.430718183517456,False,1,a9d42_00044,2023-05-27_22-03-36,1685225016,14.430718183517456,199824,dev-server-group8,192.168.2.92,14.430718183517456,1
