R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9584700346479618,0.9724416925996373,4.1936399936676025,False,1,a9d42_00017,2023-05-27_22-00-26,1685224826,4.1936399936676025,197834,dev-server-group8,192.168.2.92,4.1936399936676025,1
