R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.958463802830554,0.9724347412608962,2.7619693279266357,False,1,a9d42_00003,2023-05-27_21-59-12,1685224752,2.7619693279266357,196825,dev-server-group8,192.168.2.92,2.7619693279266357,1
