R-squared (Random Forest Regression),"Mean R-squared (Random Forest Regression, Cross-Validation)",time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9584700346479618,0.9724416925996373,4.3166868686676025,False,1,a9d42_00013,2023-05-27_22-00-05,1685224805,4.3166868686676025,197537,dev-server-group8,192.168.2.92,4.3166868686676025,1
